,id_siniestro,fecha_siniestro,modo_desplazamiento_victima,sexo_victima,edad_victima,año_victima,dia_victima,mes_victima
33520,lc-2023-0343128,2023-06-19,peaton,m,37,2023,Monday,June
33521,lc-2023-0345539,2023-06-21,peaton,m,37,2023,Wednesday,June
33522,lc-2023-0345831,2023-06-21,peaton,m,37,2023,Wednesday,June
33523,lc-2023-0359306,2023-06-21,peaton,m,37,2023,Wednesday,June
33524,lc-2023-0354540,2023-06-24,peaton,m,37,2023,Saturday,June
33525,lc-2023-0361873,2023-06-25,peaton,m,37,2023,Sunday,June
33526,lc-2023-0359507,2023-06-26,peaton,m,37,2023,Monday,June
33527,lc-2023-0364334,2023-06-28,peaton,m,37,2023,Wednesday,June
33528,lc-2023-0369396,2023-06-29,peaton,m,37,2023,Thursday,June
33529,lc-2023-0311655,2023-06-05,peaton,m,37,2023,Monday,June
33530,lc-2023-0313283,2023-06-05,peaton,m,37,2023,Monday,June
33531,lc-2023-0316498,2023-06-07,peaton,m,37,2023,Wednesday,June
33532,lc-2023-0319029,2023-06-08,peaton,m,37,2023,Thursday,June
33533,lc-2023-0323504,2023-06-09,peaton,m,37,2023,Friday,June
33534,lc-2023-0391082,2023-07-10,peaton,m,37,2023,Monday,July
33535,lc-2023-0397545,2023-07-10,peaton,m,37,2023,Monday,July
33536,lc-2023-0403893,2023-07-15,peaton,m,37,2023,Saturday,July
33537,lc-2023-0408188,2023-07-17,peaton,m,37,2023,Monday,July
33538,lc-2023-0416357,2023-07-20,peaton,m,37,2023,Thursday,July
33539,lc-2023-0417866,2023-07-21,peaton,m,37,2023,Friday,July
33540,lc-2023-0418023,2023-07-21,peaton,m,37,2023,Friday,July
33541,lc-2023-0418456,2023-07-21,peaton,m,37,2023,Friday,July
33542,lc-2023-0419167,2023-07-21,peaton,m,37,2023,Friday,July
33543,lc-2023-0424569,2023-07-25,peaton,m,37,2023,Tuesday,July
33544,lc-2023-0431228,2023-07-25,peaton,m,37,2023,Tuesday,July
33545,lc-2023-0431455,2023-07-27,peaton,m,37,2023,Thursday,July
33546,lc-2023-0432532,2023-07-27,peaton,m,37,2023,Thursday,July
33547,lc-2023-0381195,2023-07-05,peaton,m,37,2023,Wednesday,July
33548,lc-2023-0385605,2023-07-05,peaton,m,37,2023,Wednesday,July
33549,lc-2023-0384143,2023-07-06,peaton,m,37,2023,Thursday,July
33550,lc-2023-0388041,2023-07-07,peaton,m,37,2023,Friday,July
33551,lc-2023-0425666,2023-07-07,peaton,m,37,2023,Friday,July
33552,lc-2023-0470568,2023-07-07,peaton,m,37,2023,Friday,July
33553,lc-2023-0441185,2023-08-01,peaton,m,37,2023,Tuesday,August
33554,lc-2023-0461604,2023-08-11,peaton,m,37,2023,Friday,August
33555,lc-2023-0465480,2023-08-12,peaton,m,37,2023,Saturday,August
33556,lc-2023-0467918,2023-08-13,peaton,m,37,2023,Sunday,August
33557,lc-2023-0471867,2023-08-15,peaton,m,37,2023,Tuesday,August
33558,lc-2023-0478229,2023-08-18,peaton,m,37,2023,Friday,August
33559,lc-2023-0478359,2023-08-18,peaton,m,37,2023,Friday,August
33560,lc-2023-0478448,2023-08-18,peaton,m,37,2023,Friday,August
33561,lc-2023-0536759,2023-08-18,peaton,m,37,2023,Friday,August
33562,lc-2023-0448920,2023-08-02,peaton,m,37,2023,Wednesday,August
33563,lc-2023-0491464,2023-08-22,peaton,m,37,2023,Tuesday,August
33564,lc-2023-0491806,2023-08-25,peaton,m,37,2023,Friday,August
33565,lc-2023-0501371,2023-08-29,peaton,m,37,2023,Tuesday,August
33566,lc-2023-0503572,2023-08-31,peaton,m,37,2023,Thursday,August
33567,lc-2023-0503612,2023-08-31,peaton,m,37,2023,Thursday,August
33568,lc-2023-0504565,2023-08-31,peaton,m,37,2023,Thursday,August
33569,lc-2023-0452246,2023-08-07,peaton,m,37,2023,Monday,August
33570,lc-2023-0459817,2023-08-07,peaton,m,37,2023,Monday,August
33571,lc-2023-0455019,2023-08-08,peaton,m,37,2023,Tuesday,August
33572,lc-2023-0508651,2023-09-01,peaton,m,37,2023,Friday,September
33573,lc-2023-0528191,2023-09-01,peaton,m,37,2023,Friday,September
33574,lc-2023-0542041,2023-09-01,peaton,m,37,2023,Friday,September
33575,lc-2023-0524762,2023-09-11,peaton,m,37,2023,Monday,September
33576,lc-2023-0525424,2023-09-11,peaton,m,37,2023,Monday,September
33577,lc-2023-0540867,2023-09-18,peaton,m,37,2023,Monday,September
33578,lc-2023-0508771,2023-09-02,peaton,m,37,2023,Saturday,September
33579,lc-2023-0549029,2023-09-22,peaton,m,37,2023,Friday,September
33580,lc-2023-0553280,2023-09-23,peaton,m,37,2023,Saturday,September
33581,lc-2023-0552760,2023-09-24,peaton,m,37,2023,Sunday,September
33582,lc-2023-0553258,2023-09-25,peaton,m,37,2023,Monday,September
33583,lc-2023-0556157,2023-09-25,peaton,m,37,2023,Monday,September
33584,lc-2023-0561672,2023-09-28,peaton,m,37,2023,Thursday,September
33585,lc-2023-0565312,2023-09-29,peaton,m,37,2023,Friday,September
33586,lc-2023-0510828,2023-09-04,peaton,m,37,2023,Monday,September
33587,lc-2023-0518827,2023-09-05,peaton,m,37,2023,Tuesday,September
33588,lc-2023-0521750,2023-09-08,peaton,m,37,2023,Friday,September
33589,lc-2024-0072952,2024-02-03,peaton,m,37,2024,Saturday,February
33590,lc-2024-0174706,2024-03-27,peaton,m,37,2024,Wednesday,March
33591,lc-2024-0240962,2024-04-15,peaton,m,37,2024,Monday,April
33592,lc-2024-0219773,2024-04-18,peaton,m,37,2024,Thursday,April
33593,lc-2024-0235984,2024-04-26,peaton,m,37,2024,Friday,April
33594,lc-2024-0249557,2024-05-03,peaton,m,37,2024,Friday,May
33595,lc-2024-0617848,2024-10-21,peaton,m,37,2024,Monday,October
33596,lc-2024-0627279,2024-10-24,peaton,m,37,2024,Thursday,October
33597,lc-2024-0725777,2024-12-08,peaton,m,37,2024,Sunday,December
33598,lc-2022-0449279,2022-08-28,peaton,m,37,2022,Sunday,August
33599,lc-2024-0123553,2024-03-04,peaton,sd,3,2024,Monday,March
33600,lc-2023-0517082,2023-09-06,peaton,sd,4,2023,Wednesday,September
33601,lc-2024-0682507,2024-11-19,peaton,sd,7,2024,Tuesday,November
33602,lc-2024-0601905,2024-10-13,peaton,sd,8,2024,Sunday,October
33603,lc-2024-0643928,2024-11-01,peaton,sd,9,2024,Friday,November
33604,lc-2024-0004843,2024-01-03,peaton,sd,10,2024,Wednesday,January
33605,lc-2024-0642108,2024-10-31,peaton,sd,10,2024,Thursday,October
33606,lc-2024-0642401,2024-10-31,peaton,sd,11,2024,Thursday,October
33607,lc-2024-0162511,2024-03-21,peaton,sd,12,2024,Thursday,March
33608,lc-2024-0162511,2024-03-21,peaton,sd,13,2024,Thursday,March
33609,lc-2024-0750000,2024-12-17,peaton,sd,14,2024,Tuesday,December
33610,lc-2024-0250702,2024-05-03,peaton,sd,17,2024,Friday,May
33611,lc-2024-0078816,2024-02-13,peaton,sd,18,2024,Tuesday,February
33612,lc-2024-0610971,2024-10-17,peaton,sd,19,2024,Thursday,October
33613,lc-2024-0700349,2024-11-27,peaton,sd,19,2024,Wednesday,November
33614,lc-2024-0513843,2024-09-03,peaton,sd,21,2024,Tuesday,September
33615,lc-2020-0621077,2020-11-19,peaton,sd,22,2020,Thursday,November
33616,lc-2024-0779797,2024-12-28,peaton,sd,23,2024,Saturday,December
33617,lc-2024-0043457,2024-01-24,peaton,sd,24,2024,Wednesday,January
33618,lc-2020-0628344,2020-11-24,peaton,sd,25,2020,Tuesday,November
33619,lc-2024-0110911,2024-02-27,peaton,sd,25,2024,Tuesday,February
33620,lc-2024-0288713,2024-05-21,peaton,sd,25,2024,Tuesday,May
33621,lc-2024-0783595,2024-12-30,peaton,sd,25,2024,Monday,December
33622,lc-2024-0236117,2024-04-26,peaton,sd,26,2024,Friday,April
33623,lc-2024-0251822,2024-05-04,peaton,sd,26,2024,Saturday,May
33624,lc-2024-0124643,2024-03-05,peaton,sd,27,2024,Tuesday,March
33625,lc-2024-0224557,2024-04-21,peaton,sd,27,2024,Sunday,April
33626,lc-2024-0568626,2024-09-27,peaton,sd,29,2024,Friday,September
33627,lc-2024-0625995,2024-10-24,peaton,sd,29,2024,Thursday,October
33628,lc-2020-0621077,2020-11-19,peaton,sd,30,2020,Thursday,November
33629,lc-2024-0096789,2024-02-21,peaton,sd,30,2024,Wednesday,February
33630,lc-2024-0767175,2024-12-20,peaton,sd,30,2024,Friday,December
33631,lc-2024-0145453,2024-03-13,peaton,sd,33,2024,Wednesday,March
33633,lc-2024-0561745,2024-09-24,peaton,sd,33,2024,Tuesday,September
33634,lc-2024-0599397,2024-10-11,peaton,sd,33,2024,Friday,October
33635,lc-2024-0353239,2024-06-19,peaton,sd,34,2024,Wednesday,June
33636,lc-2020-0148797,2020-03-07,peaton,sd,35,2020,Saturday,March
33637,lc-2024-0514222,2024-09-03,peaton,sd,36,2024,Tuesday,September
33638,lc-2020-0482296,2020-08-16,peaton,sd,38,2020,Sunday,August
33639,lc-2024-0231212,2024-04-24,peaton,sd,38,2024,Wednesday,April
33640,lc-2024-0234454,2024-04-25,peaton,sd,38,2024,Thursday,April
33641,lc-2024-0747659,2024-12-16,peaton,sd,38,2024,Monday,December
33642,lc-2020-0537265,2020-09-25,peaton,sd,39,2020,Friday,September
33643,lc-2024-0010263,2024-01-06,peaton,sd,39,2024,Saturday,January
33644,lc-2024-0617848,2024-10-21,peaton,sd,39,2024,Monday,October
33645,lc-2020-0610729,2020-11-13,peaton,sd,41,2020,Friday,November
33646,lc-2024-0177477,2024-03-28,peaton,sd,43,2024,Thursday,March
33647,lc-2024-0762979,2024-12-21,peaton,sd,43,2024,Saturday,December
33648,lc-2024-0004016,2024-01-03,peaton,sd,45,2024,Wednesday,January
33649,lc-2024-0088125,2024-02-16,peaton,sd,45,2024,Friday,February
33650,lc-2024-0092332,2024-02-19,peaton,sd,45,2024,Monday,February
33651,lc-2024-0611570,2024-10-17,peaton,sd,45,2024,Thursday,October
33652,lc-2024-0037921,2024-01-21,peaton,sd,46,2024,Sunday,January
33653,lc-2024-0054333,2024-01-30,peaton,sd,46,2024,Tuesday,January
33654,lc-2024-0131046,2024-03-07,peaton,sd,46,2024,Thursday,March
33655,lc-2024-0358244,2024-06-22,peaton,sd,46,2024,Saturday,June
33656,lc-2024-0254486,2024-05-06,peaton,sd,47,2024,Monday,May
33657,lc-2024-0347210,2024-06-16,peaton,sd,47,2024,Sunday,June
33658,lc-2020-0015912,2020-01-08,peaton,sd,48,2020,Wednesday,January
33659,lc-2024-0295315,2024-05-23,peaton,sd,49,2024,Thursday,May
33660,lc-2020-0054601,2020-01-26,peaton,sd,50,2020,Sunday,January
33661,lc-2024-0348731,2024-06-17,peaton,sd,50,2024,Monday,June
33662,lc-2024-0220083,2024-04-18,peaton,sd,52,2024,Thursday,April
33663,lc-2024-0521711,2024-09-06,peaton,sd,54,2024,Friday,September
33664,lc-2020-0222289,2020-04-30,peaton,sd,55,2020,Thursday,April
33665,lc-2024-0087059,2024-02-16,peaton,sd,56,2024,Friday,February
33666,lc-2024-0242935,2024-04-30,peaton,sd,57,2024,Tuesday,April
33667,lc-2024-0052147,2024-01-29,peaton,sd,58,2024,Monday,January
33668,lc-2021-0413613,2021-08-20,peaton,sd,66,2021,Friday,August
33669,lc-2024-0058056,2024-02-01,peaton,sd,67,2024,Thursday,February
33670,lc-2024-0678298,2024-11-15,peaton,sd,68,2024,Friday,November
33671,lc-2024-0626379,2024-10-24,peaton,sd,71,2024,Thursday,October
33672,lc-2024-0580504,2024-10-02,peaton,sd,72,2024,Wednesday,October
33673,lc-2024-0691628,2024-11-23,peaton,sd,73,2024,Saturday,November
33674,lc-2024-0344156,2024-06-14,peaton,sd,78,2024,Friday,June
33675,lc-2024-0579176,2024-10-02,peaton,sd,80,2024,Wednesday,October
33676,lc-2022-0332928,2022-06-29,peaton,sd,81,2022,Wednesday,June
33677,lc-2024-0551047,2024-09-19,peaton,sd,81,2024,Thursday,September
33678,lc-2024-0577237,2024-10-01,peaton,sd,81,2024,Tuesday,October
33679,lc-2024-0749624,2024-12-17,peaton,sd,81,2024,Tuesday,December
33680,lc-2020-0541512,2020-09-29,peaton,sd,83,2020,Tuesday,September
33681,lc-2020-0077359,2020-02-05,peaton,sd,85,2020,Wednesday,February
33682,lc-2020-0568715,2020-10-16,peaton,sd,37,2020,Friday,October
33683,lc-2020-0610013,2020-11-12,peaton,sd,37,2020,Thursday,November
33684,lc-2020-0616019,2020-11-16,peaton,sd,37,2020,Monday,November
33685,lc-2020-0620690,2020-11-19,peaton,sd,37,2020,Thursday,November
33686,lc-2020-0593320,2020-11-02,peaton,sd,37,2020,Monday,November
33687,lc-2020-0624640,2020-11-21,peaton,sd,37,2020,Saturday,November
33688,lc-2020-0628404,2020-11-24,peaton,sd,37,2020,Tuesday,November
33689,lc-2020-0635237,2020-11-29,peaton,sd,37,2020,Sunday,November
33690,lc-2020-0636262,2020-11-30,peaton,sd,37,2020,Monday,November
33691,lc-2020-0003335,2020-01-02,peaton,sd,37,2020,Thursday,January
33692,lc-2020-0003638,2020-01-02,peaton,sd,37,2020,Thursday,January
33693,lc-2020-0044582,2020-01-21,peaton,sd,37,2020,Tuesday,January
33694,lc-2020-0047280,2020-01-23,peaton,sd,37,2020,Thursday,January
33695,lc-2020-0053358,2020-01-25,peaton,sd,37,2020,Saturday,January
33696,lc-2020-0053521,2020-01-26,peaton,sd,37,2020,Sunday,January
33697,lc-2020-0061350,2020-01-29,peaton,sd,37,2020,Wednesday,January
33698,lc-2020-0063089,2020-01-30,peaton,sd,37,2020,Thursday,January
33699,lc-2020-0089276,2020-02-11,peaton,sd,37,2020,Tuesday,February
33700,lc-2020-0090755,2020-02-11,peaton,sd,37,2020,Tuesday,February
33701,lc-2020-0092772,2020-02-12,peaton,sd,37,2020,Wednesday,February
33702,lc-2020-0101430,2020-02-16,peaton,sd,37,2020,Sunday,February
33703,lc-2020-0103555,2020-02-17,peaton,sd,37,2020,Monday,February
33704,lc-2020-0108610,2020-02-19,peaton,sd,37,2020,Wednesday,February
33705,lc-2020-0109367,2020-02-19,peaton,sd,37,2020,Wednesday,February
33706,lc-2020-0111128,2020-02-20,peaton,sd,37,2020,Thursday,February
33707,lc-2020-0111139,2020-02-20,peaton,sd,37,2020,Thursday,February
33708,lc-2020-0112727,2020-02-20,peaton,sd,37,2020,Thursday,February
33709,lc-2020-0113214,2020-02-20,peaton,sd,37,2020,Thursday,February
33710,lc-2020-0113761,2020-02-21,peaton,sd,37,2020,Friday,February
33711,lc-2020-0118645,2020-02-23,peaton,sd,37,2020,Sunday,February
33712,lc-2020-0119548,2020-02-24,peaton,sd,37,2020,Monday,February
33713,lc-2020-0120245,2020-02-25,peaton,sd,37,2020,Tuesday,February
33714,lc-2020-0123173,2020-02-26,peaton,sd,37,2020,Wednesday,February
33715,lc-2020-0125656,2020-02-27,peaton,sd,37,2020,Thursday,February
33716,lc-2020-0129847,2020-02-28,peaton,sd,37,2020,Friday,February
33717,lc-2020-0071405,2020-02-03,peaton,sd,37,2020,Monday,February
33718,lc-2020-0072702,2020-02-03,peaton,sd,37,2020,Monday,February
33719,lc-2020-0072887,2020-02-04,peaton,sd,37,2020,Tuesday,February
33720,lc-2020-0073335,2020-02-04,peaton,sd,37,2020,Tuesday,February
33721,lc-2020-0073614,2020-02-04,peaton,sd,37,2020,Tuesday,February
33722,lc-2020-0074921,2020-02-04,peaton,sd,37,2020,Tuesday,February
33723,lc-2020-0075877,2020-02-05,peaton,sd,37,2020,Wednesday,February
33724,lc-2020-0077059,2020-02-05,peaton,sd,37,2020,Wednesday,February
33725,lc-2020-0079546,2020-02-06,peaton,sd,37,2020,Thursday,February
33726,lc-2020-0083576,2020-02-08,peaton,sd,37,2020,Saturday,February
33727,lc-2020-0157482,2020-03-11,peaton,sd,37,2020,Wednesday,March
33728,lc-2020-0160939,2020-03-12,peaton,sd,37,2020,Thursday,March
33729,lc-2020-0161748,2020-03-13,peaton,sd,37,2020,Friday,March
33730,lc-2020-0135355,2020-03-02,peaton,sd,37,2020,Monday,March
33731,lc-2020-0138171,2020-03-03,peaton,sd,37,2020,Tuesday,March
33732,lc-2020-0140519,2020-03-04,peaton,sd,37,2020,Wednesday,March
33733,lc-2020-0143130,2020-03-05,peaton,sd,37,2020,Thursday,March
33734,lc-2020-0144177,2020-03-05,peaton,sd,37,2020,Thursday,March
33735,lc-2020-0147867,2020-03-07,peaton,sd,37,2020,Saturday,March
33736,lc-2020-0148709,2020-03-07,peaton,sd,37,2020,Saturday,March
33737,lc-2020-0203780,2020-04-20,peaton,sd,37,2020,Monday,April
33738,lc-2020-0208758,2020-04-23,peaton,sd,37,2020,Thursday,April
33739,lc-2020-0210772,2020-04-25,peaton,sd,37,2020,Saturday,April
33740,lc-2020-0190537,2020-04-06,peaton,sd,37,2020,Monday,April
33741,lc-2020-0253202,2020-05-21,peaton,sd,37,2020,Thursday,May
33742,lc-2020-0225396,2020-05-03,peaton,sd,37,2020,Sunday,May
33743,lc-2020-0228885,2020-05-06,peaton,sd,37,2020,Wednesday,May
33744,lc-2020-0362774,2020-06-24,peaton,sd,37,2020,Wednesday,June
33745,lc-2020-0364185,2020-06-24,peaton,sd,37,2020,Wednesday,June
33746,lc-2020-0370508,2020-06-27,peaton,sd,37,2020,Saturday,June
33747,lc-2020-0370612,2020-06-27,peaton,sd,37,2020,Saturday,June
33748,lc-2020-0437981,2020-07-16,peaton,sd,37,2020,Thursday,July
33749,lc-2020-0441520,2020-07-18,peaton,sd,37,2020,Saturday,July
33750,lc-2020-0479253,2020-08-13,peaton,sd,37,2020,Thursday,August
33751,lc-2020-0482668,2020-08-17,peaton,sd,37,2020,Monday,August
33752,lc-2020-0492561,2020-08-24,peaton,sd,37,2020,Monday,August
33754,lc-2020-0495163,2020-08-26,peaton,sd,37,2020,Wednesday,August
33755,lc-2020-0501114,2020-08-31,peaton,sd,37,2020,Monday,August
33756,lc-2020-0470556,2020-08-08,peaton,sd,37,2020,Saturday,August
33757,lc-2020-0518983,2020-09-14,peaton,sd,37,2020,Monday,September
33758,lc-2020-0535441,2020-09-24,peaton,sd,37,2020,Thursday,September
33759,lc-2020-0537158,2020-09-25,peaton,sd,37,2020,Friday,September
33760,lc-2020-0537957,2020-09-26,peaton,sd,37,2020,Saturday,September
33761,lc-2020-0541157,2020-09-29,peaton,sd,37,2020,Tuesday,September
33762,lc-2020-0505341,2020-09-03,peaton,sd,37,2020,Thursday,September
33763,lc-2021-0539192,2021-10-29,peaton,sd,37,2021,Friday,October
33764,lc-2021-0497193,2021-10-06,peaton,sd,37,2021,Wednesday,October
33765,lc-2021-0561764,2021-11-10,peaton,sd,37,2021,Wednesday,November
33766,lc-2021-0573596,2021-11-16,peaton,sd,37,2021,Tuesday,November
33767,lc-2021-0582098,2021-11-22,peaton,sd,37,2021,Monday,November
33768,lc-2021-0583463,2021-11-23,peaton,sd,37,2021,Tuesday,November
33769,lc-2021-0586798,2021-11-24,peaton,sd,37,2021,Wednesday,November
33770,lc-2021-0548503,2021-11-03,peaton,sd,37,2021,Wednesday,November
33771,lc-2021-0022016,2021-01-15,peaton,sd,37,2021,Friday,January
33772,lc-2021-0029717,2021-01-20,peaton,sd,37,2021,Wednesday,January
33773,lc-2021-0624946,2021-12-15,peaton,sd,37,2021,Wednesday,December
33774,lc-2021-0629019,2021-12-17,peaton,sd,37,2021,Friday,December
33775,lc-2021-0630601,2021-12-18,peaton,sd,37,2021,Saturday,December
33776,lc-2021-0631921,2021-12-19,peaton,sd,37,2021,Sunday,December
33777,lc-2021-0632698,2021-12-20,peaton,sd,37,2021,Monday,December
33778,lc-2021-0633935,2021-12-20,peaton,sd,37,2021,Monday,December
33780,lc-2021-0646632,2021-12-28,peaton,sd,37,2021,Tuesday,December
33781,lc-2021-0033721,2021-01-23,peaton,sd,37,2021,Saturday,January
33782,lc-2021-0650254,2021-12-30,peaton,sd,37,2021,Thursday,December
33783,lc-2021-0606395,2021-12-06,peaton,sd,37,2021,Monday,December
33784,lc-2021-0038772,2021-01-26,peaton,sd,37,2021,Tuesday,January
33785,lc-2021-0610183,2021-12-07,peaton,sd,37,2021,Tuesday,December
33787,lc-2021-0044602,2021-01-28,peaton,sd,37,2021,Thursday,January
33788,lc-2021-0002606,2021-01-03,peaton,sd,37,2021,Sunday,January
33789,lc-2021-0079846,2021-02-10,peaton,sd,37,2021,Wednesday,February
33790,lc-2021-0076627,2021-02-20,peaton,sd,37,2021,Saturday,February
33791,lc-2021-0085464,2021-02-25,peaton,sd,37,2021,Thursday,February
33792,lc-2021-0053149,2021-02-05,peaton,sd,37,2021,Friday,February
33793,lc-2021-0108110,2021-03-10,peaton,sd,37,2021,Wednesday,March
33794,lc-2021-0114189,2021-03-12,peaton,sd,37,2021,Friday,March
33795,lc-2021-0118386,2021-03-15,peaton,sd,37,2021,Monday,March
33796,lc-2021-0122556,2021-03-17,peaton,sd,37,2021,Wednesday,March
33797,lc-2021-0127553,2021-03-18,peaton,sd,37,2021,Thursday,March
33798,lc-2021-0096529,2021-03-03,peaton,sd,37,2021,Wednesday,March
33799,lc-2021-0145089,2021-03-30,peaton,sd,37,2021,Tuesday,March
33800,lc-2021-0145171,2021-03-30,peaton,sd,37,2021,Tuesday,March
33801,lc-2021-0148396,2021-04-01,peaton,sd,37,2021,Thursday,April
33802,lc-2021-0182831,2021-04-20,peaton,sd,37,2021,Tuesday,April
33803,lc-2021-0150740,2021-04-03,peaton,sd,37,2021,Saturday,April
33804,lc-2021-0258236,2021-06-10,peaton,sd,37,2021,Thursday,June
33805,lc-2021-0270539,2021-06-17,peaton,sd,37,2021,Thursday,June
33806,lc-2021-0325435,2021-07-11,peaton,sd,37,2021,Sunday,July
33807,lc-2021-0349987,2021-07-25,peaton,sd,37,2021,Sunday,July
33808,lc-2021-0312845,2021-07-03,peaton,sd,37,2021,Saturday,July
33809,lc-2021-0316471,2021-07-05,peaton,sd,37,2021,Monday,July
33810,lc-2021-0319638,2021-07-07,peaton,sd,37,2021,Wednesday,July
33811,lc-2021-0387487,2021-08-05,peaton,sd,37,2021,Thursday,August
33812,lc-2021-0450491,2021-09-10,peaton,sd,37,2021,Friday,September
33813,lc-2021-0481133,2021-09-28,peaton,sd,37,2021,Tuesday,September
33814,lc-2021-0483620,2021-09-29,peaton,sd,37,2021,Wednesday,September
33815,lc-2021-0439445,2021-09-04,peaton,sd,37,2021,Saturday,September
33816,lc-2022-0538394,2022-10-10,peaton,sd,37,2022,Monday,October
33817,lc-2022-0546237,2022-10-13,peaton,sd,37,2022,Thursday,October
33818,lc-2022-0546439,2022-10-14,peaton,sd,37,2022,Friday,October
33819,lc-2022-0546606,2022-10-14,peaton,sd,37,2022,Friday,October
33820,lc-2022-0555156,2022-10-18,peaton,sd,37,2022,Tuesday,October
33821,lc-2022-0559891,2022-10-20,peaton,sd,37,2022,Thursday,October
33822,lc-2022-0562618,2022-10-21,peaton,sd,37,2022,Friday,October
33823,lc-2022-0562337,2022-10-22,peaton,sd,37,2022,Saturday,October
33824,lc-2022-0562754,2022-10-22,peaton,sd,37,2022,Saturday,October
33825,lc-2022-0564731,2022-10-23,peaton,sd,37,2022,Sunday,October
33826,lc-2022-0569459,2022-10-23,peaton,sd,37,2022,Sunday,October
33827,lc-2022-0569299,2022-10-25,peaton,sd,37,2022,Tuesday,October
33828,lc-2022-0569793,2022-10-25,peaton,sd,37,2022,Tuesday,October
33829,lc-2022-0577140,2022-10-28,peaton,sd,37,2022,Friday,October
33830,lc-2022-0578254,2022-10-29,peaton,sd,37,2022,Saturday,October
33831,lc-2022-0523447,2022-10-03,peaton,sd,37,2022,Monday,October
33832,lc-2022-0579574,2022-10-30,peaton,sd,37,2022,Sunday,October
33833,lc-2022-0579586,2022-10-31,peaton,sd,37,2022,Monday,October
33834,lc-2022-0528598,2022-10-04,peaton,sd,37,2022,Tuesday,October
33836,lc-2022-0530018,2022-10-05,peaton,sd,37,2022,Wednesday,October
33837,lc-2022-0532904,2022-10-06,peaton,sd,37,2022,Thursday,October
33838,lc-2022-0533321,2022-10-06,peaton,sd,37,2022,Thursday,October
33839,lc-2022-0012442,2022-01-10,peaton,sd,37,2022,Monday,January
33840,lc-2022-0013040,2022-01-10,peaton,sd,37,2022,Monday,January
33841,lc-2022-0013278,2022-01-10,peaton,sd,37,2022,Monday,January
33842,lc-2022-0043602,2022-01-10,peaton,sd,37,2022,Monday,January
33843,lc-2022-0582516,2022-11-01,peaton,sd,37,2022,Tuesday,November
